id,date,product_id,price,sales,product_name
140,2024-05-12,2,25,0,carrots
143,2024-05-12,2,25,0,carrots
146,2024-05-12,2,25,0,carrots
149,2024-05-12,2,25,0,carrots
152,2024-05-12,2,25,0,carrots
155,2024-05-12,2,25,0,carrots
158,2024-05-12,2,25,0,carrots
161,2024-05-12,2,25,0,carrots
164,2024-05-12,2,25,0,carrots
167,2024-05-12,2,25,0,carrots
170,2024-05-12,2,25,0,carrots
173,2024-05-12,2,25,0,carrots
176,2024-05-12,2,25,0,carrots
179,2024-05-12,2,25,0,carrots
182,2024-05-12,2,25,0,carrots
185,2024-05-12,2,25,0,carrots
188,2024-05-12,2,25,0,carrots
191,2024-05-12,2,25,0,carrots
194,2024-05-12,2,25,0,carrots
197,2024-05-12,2,25,0,carrots
200,2024-05-12,2,25,0,carrots
203,2024-05-12,2,25,0,carrots
206,2024-05-12,2,25,0,carrots
209,2024-05-12,2,25,0,carrots
212,2024-05-12,2,25,0,carrots
215,2024-05-12,2,25,0,carrots
218,2024-05-12,2,25,0,carrots
221,2024-05-12,2,25,0,carrots
224,2024-05-12,2,25,0,carrots
227,2024-05-12,2,25,0,carrots
230,2024-05-12,2,25,0,carrots
233,2024-05-12,2,25,0,carrots
236,2024-05-12,2,25,0,carrots
239,2024-05-12,2,25,0,carrots
242,2024-05-12,2,25,0,carrots
245,2024-05-12,2,25,0,carrots
248,2024-05-12,2,25,0,carrots
251,2024-05-12,2,25,0,carrots
254,2024-05-12,2,25,0,carrots
257,2024-05-12,2,25,0,carrots
260,2024-05-12,2,25,0,carrots
263,2024-05-12,2,25,0,carrots
266,2024-05-12,2,25,0,carrots
269,2024-05-12,2,25,0,carrots
272,2024-05-12,2,25,0,carrots
275,2024-05-12,2,25,0,carrots
278,2024-05-12,2,25,0,carrots
281,2024-05-12,2,25,0,carrots
284,2024-05-12,2,25,0,carrots
287,2024-05-12,2,25,0,carrots
290,2024-05-12,2,25,0,carrots
293,2024-05-12,2,25,0,carrots
296,2024-05-12,2,25,0,carrots
299,2024-05-12,2,25,0,carrots
302,2024-05-12,2,25,0,carrots
305,2024-05-12,2,25,0,carrots
308,2024-05-12,2,25,0,carrots
311,2024-05-12,2,25,0,carrots
314,2024-05-12,2,25,0,carrots
317,2024-05-12,2,25,0,carrots
320,2024-05-12,2,25,0,carrots
323,2024-05-12,2,25,0,carrots
326,2024-05-12,2,25,0,carrots
329,2024-05-12,2,25,0,carrots
332,2024-05-12,2,25,0,carrots
335,2024-05-12,2,25,0,carrots
338,2024-05-12,2,25,0,carrots
341,2024-05-12,2,25,0,carrots
344,2024-05-12,2,25,0,carrots
347,2024-05-12,2,25,0,carrots
350,2024-05-12,2,25,0,carrots
353,2024-05-12,2,25,0,carrots
356,2024-05-12,2,25,1,carrots
359,2024-05-12,2,25,1,carrots
362,2024-05-12,2,25,1,carrots
365,2024-05-12,2,25,1,carrots
368,2024-05-12,2,25,1,carrots
371,2024-05-12,2,25,1,carrots
374,2024-05-12,2,25,1,carrots
377,2024-05-12,2,25,1,carrots
